STATUS | wrapper  | 2017/07/29 18:08:13 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2017/07/29 18:08:13 | Launching a JVM...
INFO   | jvm 1    | 2017/07/29 18:08:18 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2017/07/29 18:08:18 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2017/07/29 18:08:18 | 
INFO   | jvm 1    | 2017/07/29 18:08:18 | 
INFO   | jvm 1    | 2017/07/29 18:08:18 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.onFillable(AbstractWebSocketConnection.java:480)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.io.AbstractConnection$2.run(AbstractConnection.java:544)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:635)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:555)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at java.lang.Thread.run(Thread.java:745)[:1.8.0_111]
INFO   | jvm 1    | 2017/07/29 21:06:53 |  WARN | Failed to send frame MQTTFrame { type: PINGRESP, qos: AT_MOST_ONCE, dup:false }
INFO   | jvm 1    | 2017/07/29 21:06:53 | java.io.IOException: RemoteEndpoint unavailable, outgoing connection not open
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.util.IOExceptionSupport.create(IOExceptionSupport.java:46)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.sendToMQTT(MQTTSocket.java:61)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.sendToMQTT(MQTTProtocolConverter.java:186)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.onMQTTCommand(MQTTProtocolConverter.java:200)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onFrame(MQTTSocket.java:142)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.processCommand(MQTTCodec.java:90)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.access$400(MQTTCodec.java:26)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$3.parse(MQTTCodec.java:166)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$2.parse(MQTTCodec.java:138)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.parse(MQTTCodec.java:76)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onWebSocketBinary(MQTTSocket.java:88)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryMessage(JettyListenerEventDriver.java:64)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.message.SimpleBinaryMessage.messageComplete(SimpleBinaryMessage.java:68)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.appendMessage(AbstractEventDriver.java:65)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryFrame(JettyListenerEventDriver.java:58)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.incomingFrame(AbstractEventDriver.java:156)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.WebSocketSession.incomingFrame(WebSocketSession.java:309)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.extensions.ExtensionStack.incomingFrame(ExtensionStack.java:214)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.Parser.notifyFrame(Parser.java:220)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.Parser.parse(Parser.java:258)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.readParse(AbstractWebSocketConnection.java:632)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.onFillable(AbstractWebSocketConnection.java:480)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.io.AbstractConnection$2.run(AbstractConnection.java:544)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:635)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:555)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:06:53 | 	at java.lang.Thread.run(Thread.java:745)[:1.8.0_111]
INFO   | jvm 1    | 2017/07/29 21:12:08 |  WARN | Failed to add Connection id=ID:huangchaobodeMacBook-Pro.local-51142-1501322915072-3:64, clientId=test2 due to {}
INFO   | jvm 1    | 2017/07/29 21:12:08 | javax.jms.InvalidClientIDException: Broker: localhost - Client: test2 already connected from ws://192.168.0.101:55375
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.region.RegionBroker.addConnection(RegionBroker.java:247)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.jmx.ManagedRegionBroker.addConnection(ManagedRegionBroker.java:227)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.advisory.AdvisoryBroker.addConnection(AdvisoryBroker.java:116)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.TransportConnection.processAddConnection(TransportConnection.java:843)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.jmx.ManagedTransportConnection.processAddConnection(ManagedTransportConnection.java:77)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.command.ConnectionInfo.visit(ConnectionInfo.java:139)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.TransportConnection.service(TransportConnection.java:330)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:194)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTInactivityMonitor.onCommand(MQTTInactivityMonitor.java:162)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.TransportSupport.doConsume(TransportSupport.java:83)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.ws.AbstractMQTTSocket.sendToActiveMQ(AbstractMQTTSocket.java:72)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.sendToActiveMQ(MQTTProtocolConverter.java:181)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.onMQTTConnect(MQTTProtocolConverter.java:310)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.onMQTTCommand(MQTTProtocolConverter.java:205)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onFrame(MQTTSocket.java:142)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.processCommand(MQTTCodec.java:90)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.access$400(MQTTCodec.java:26)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$4.parse(MQTTCodec.java:213)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$3.parse(MQTTCodec.java:179)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$2.parse(MQTTCodec.java:138)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.parse(MQTTCodec.java:76)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onWebSocketBinary(MQTTSocket.java:88)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryMessage(JettyListenerEventDriver.java:64)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.message.SimpleBinaryMessage.messageComplete(SimpleBinaryMessage.java:68)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.appendMessage(AbstractEventDriver.java:65)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryFrame(JettyListenerEventDriver.java:58)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.incomingFrame(AbstractEventDriver.java:156)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.WebSocketSession.incomingFrame(WebSocketSession.java:309)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.extensions.ExtensionStack.incomingFrame(ExtensionStack.java:214)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.Parser.notifyFrame(Parser.java:220)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.Parser.parse(Parser.java:258)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.readParse(AbstractWebSocketConnection.java:632)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.onFillable(AbstractWebSocketConnection.java:480)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.io.AbstractConnection$2.run(AbstractConnection.java:544)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:635)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:555)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:08 | 	at java.lang.Thread.run(Thread.java:745)[:1.8.0_111]
INFO   | jvm 1    | 2017/07/29 21:12:10 |  INFO | Stopping ws://192.168.0.101:55395 because Failed with SecurityException: Broker: localhost - Client: test2 already connected from ws://192.168.0.101:55375
INFO   | jvm 1    | 2017/07/29 21:12:13 |  WARN | Failed to add Connection id=ID:huangchaobodeMacBook-Pro.local-51142-1501322915072-3:65, clientId=test2 due to {}
INFO   | jvm 1    | 2017/07/29 21:12:13 | javax.jms.InvalidClientIDException: Broker: localhost - Client: test2 already connected from ws://192.168.0.101:55375
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.region.RegionBroker.addConnection(RegionBroker.java:247)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.jmx.ManagedRegionBroker.addConnection(ManagedRegionBroker.java:227)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.advisory.AdvisoryBroker.addConnection(AdvisoryBroker.java:116)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.TransportConnection.processAddConnection(TransportConnection.java:843)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.jmx.ManagedTransportConnection.processAddConnection(ManagedTransportConnection.java:77)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.command.ConnectionInfo.visit(ConnectionInfo.java:139)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.TransportConnection.service(TransportConnection.java:330)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:194)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTInactivityMonitor.onCommand(MQTTInactivityMonitor.java:162)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.TransportSupport.doConsume(TransportSupport.java:83)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.ws.AbstractMQTTSocket.sendToActiveMQ(AbstractMQTTSocket.java:72)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.sendToActiveMQ(MQTTProtocolConverter.java:181)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.onMQTTConnect(MQTTProtocolConverter.java:310)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTProtocolConverter.onMQTTCommand(MQTTProtocolConverter.java:205)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onFrame(MQTTSocket.java:142)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.processCommand(MQTTCodec.java:90)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.access$400(MQTTCodec.java:26)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$4.parse(MQTTCodec.java:213)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$3.parse(MQTTCodec.java:179)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec$2.parse(MQTTCodec.java:138)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.mqtt.MQTTCodec.parse(MQTTCodec.java:76)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.apache.activemq.transport.ws.jetty9.MQTTSocket.onWebSocketBinary(MQTTSocket.java:88)[activemq-http-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryMessage(JettyListenerEventDriver.java:64)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.message.SimpleBinaryMessage.messageComplete(SimpleBinaryMessage.java:68)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.appendMessage(AbstractEventDriver.java:65)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.events.JettyListenerEventDriver.onBinaryFrame(JettyListenerEventDriver.java:58)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.events.AbstractEventDriver.incomingFrame(AbstractEventDriver.java:156)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.WebSocketSession.incomingFrame(WebSocketSession.java:309)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.extensions.ExtensionStack.incomingFrame(ExtensionStack.java:214)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.Parser.notifyFrame(Parser.java:220)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.Parser.parse(Parser.java:258)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.readParse(AbstractWebSocketConnection.java:632)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.websocket.common.io.AbstractWebSocketConnection.onFillable(AbstractWebSocketConnection.java:480)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.io.AbstractConnection$2.run(AbstractConnection.java:544)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:635)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:555)[jetty-all-9.2.22.v20170606.jar:9.2.22.v20170606]
INFO   | jvm 1    | 2017/07/29 21:12:13 | 	at java.lang.Thread.run(Thread.java:745)[:1.8.0_111]
INFO   | jvm 1    | 2017/07/29 21:12:15 |  INFO | Stopping ws://192.168.0.101:55401 because Failed with SecurityException: Broker: localhost - Client: test2 already connected from ws://192.168.0.101:55375
INFO   | jvm 1    | 2017/07/29 21:17:04 |  WARN | Failed to add Connection id=ID:huangchaobodeMacBook-Pro.local-51142-1501322915072-3:67, clientId=test2 due to {}
INFO   | jvm 1    | 2017/07/29 21:17:04 | javax.jms.InvalidClientIDException: Broker: localhost - Client: test2 already connected from ws://192.168.0.101:55375
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.region.RegionBroker.addConnection(RegionBroker.java:247)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.jmx.ManagedRegionBroker.addConnection(ManagedRegionBroker.java:227)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.advisory.AdvisoryBroker.addConnection(AdvisoryBroker.java:116)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.BrokerFilter.addConnection(BrokerFilter.java:99)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.TransportConnection.processAddConnection(TransportConnection.java:843)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.jmx.ManagedTransportConnection.processAddConnection(ManagedTransportConnection.java:77)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.command.ConnectionInfo.visit(ConnectionInfo.java:139)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.TransportConnection.service(TransportConnection.java:330)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:194)[activemq-broker-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.transport.mqtt.MQTTInactivityMonitor.onCommand(MQTTInactivityMonitor.java:162)[activemq-mqtt-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.transport.TransportSupport.doConsume(TransportSupport.java:83)[activemq-client-5.15.0.jar:5.15.0]
INFO   | jvm 1    | 2017/07/29 21:17:04 | 	at org.apache.activemq.transport.ws.AbstractMQTTSocket.sendToActiveMQ(AbstractMQTTSocket.java:72)[activemq-http-5.15.0.jar:5.15.0]
